M_ItemID;M_ItemCode;M_ItemDesc;Nat_ItemItemType;M_ItemItem_CategoryID;M_ItemInventoryCode;Nat_ItemItemGroup;M_ItemNat_GroupID;M_ItemNat_SubGroupID;M_ItemFa_ClassID;Nat_ItemBaseUOM;M_ItemItem_UnitID;M_ItemIsActive;M_ItemCreated;M_ItemLastUpdated;M_ItemM_UserID
3979;1139900450;SOUVENIR TISSUE BONEKA BESAR;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3980;1139900451;CD R BLANK ( R PLUS );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3981;1139900452;SOUVENIR BANTAL MOBIL MERAH;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3982;1139900453;PAPER BAG PRAMITA;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3983;1139900454;TISSUE NAPKIN PLENTY ;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3984;1139900455;PLASTIK KADO KACA;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3985;1139900456;DVD R MINI 1.4 GB;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3986;1139900457;FORMULIR FTKP ( NCR );"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3987;1139900458;MAP MEDICAL HAJI;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
3988;1139900459;BUKU PANDUAN MANASIK;"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3989;1139900460;SABUN CUCI PAKAIAN + SOFTNER ( ATTACK );ST_UMUM;2;;ST_RTU;;;;POUCH;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
3990;1139900461;CD RW BLANK ;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3991;1139900462;HYPAFIX 10 X 5;"";;;ST_RTU;;;;ROLL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3992;1139900463;BROSUR CARDIET ARESST;SUPPLIES;1;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
3993;1139900464;PEMUTIH BAYCLIN FRESH HIJAU;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3994;1139900465;KISPRAY BOTOL;ST_UMUM;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
3995;1139900466;BROSUR PEMERIKSAAN TCD;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3996;1139900467;RINSO MOLTO ULTRA 800 GR;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
3997;1139900468;CALCULATOR SEDANG;"";;;ST_RTU;;;;BUAH;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3998;1139900469;ORDNER BANTEX 1466 ( MERAH );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
3999;1139900470;BROSUR HEPATITIS B;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4000;1139900471;BROSUR KANKER SERVIX;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4001;1139900472;MAP MEDICAL HASIL USG;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4002;1139900473;BUKU MEMO PRAMITA KECIL;"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4003;1139900474;LABEL BARCODE 55 X 30 ( KECIL );SUPPLIES;1;;ST_CETAK;;;;ROL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4004;1139900475;RIBBON BARCODE 55 X 75  ( KECIL );SUPPLIES;1;;ST_CETAK;;;;ROL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4005;1139900476;KAPUR BARUS PUTIH  ;ST_UMUM;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4006;1139900477;KAPUR SEMUT ( BAGUS );ST_UMUM;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4007;1139900478;KOP A4 PRAMITA BARU;"";;;ST_RTU;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4008;1139900479;KERTAS HASIL A4 ( COPY );FIXASSET;3;;ST_RTU;;;;BOX;;Y;2025-02-10 11:22:30;2025-02-10 11:09:00;500
4009;1139900480;KERTAS NOTA PEMERIKSAAN;CETAKAN;2;;ST_CETAK;;;;BOX;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4010;1139900481;CD CASE PLASTIK BULAT;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4011;1139900482;SOUVENIR BONEKA SEDANG;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4012;1139900483;SOUVENIR BONEKA BESAR;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4013;1139900484;BALON LOVE 1 SET;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4014;1139900485;SABUT KILAP;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4015;1139900487;BROSUR GIZI IBU HAMIL & MENYUSUI;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4016;1139900488;SOUVENIR BONEKA TOPI MIRING;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4017;1139900489;ISI CUTTER L-500 ( BESAR );ST_ADMIN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4018;1139900490;KERTAS HASIL LAB CONCORD ( KAN )  - ADITYAWARMAN;CETAKAN;2;;ST_CETAK;;;;BOX;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4019;1139900491;BROSUR PMS SERI 1;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4020;1139900492;BROSUR PMS SERI 2;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4021;1139900493;BROSUR GLUKOSA VS 2JPP;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4022;1139900494;BROSUR ANTI AGING;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4023;1139900495;TEH SARIMURNI 20 X 2GR;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4024;1139900496;SOUVENIR BANTAL SANDARAN KECIL;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4025;1139900497;BANTEX INDEX 6241 / 1-12;"";;;ST_RTU;;;;PAK;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4026;1139900498;POS IT - 653 ( KECIL );ATK;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4027;1139900499;SOUVENIR JAM DINDING;ST_ADMIN;2;;ST_CETAK;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4028;1139900500;SOUVENIR MUG KERAMIK;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4029;1139900501;SOUVENIR LASER POINTER PRAMITA - SILVER;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4030;1139900502;BROSUR HBV TEST;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4031;1139900503;FORMULIR PEMERIKSAAN KECIL;"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4032;1139900504;STIKER CD PRAMITA ;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4033;1139900505;BROSUR MEDICAL CEK UP ( MCU );"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4034;1139900506;STIKER + CD  PRAMITA;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4035;1139900507;BROSUR PERSIAPAN PX ( BARU );"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4036;1139900508;KERTAS CONCORD POLOS;"";;;ST_CETAK;;;;PAK;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4037;1139900509;BROSUR PROMO;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4038;1139900510;AMPLOP PROMO;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4039;1139900511;BUKU MANASIK HAJI / UMRAH;"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4040;1139900512;FORMULIR BUKTI BANK KELUAR ( H.SARNO );CETAKAN;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4041;1139900513;FORMULIR BUKTI BANK MASUK ( H.SARNO );CETAKAN;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4042;1139900514;AMPLOP EKSPEDISI KOP PRAMITA FOLIO ( F4 );ST_ADMIN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4043;1139900515;AMPLOP EKSPEDISI KOP PRAMITA (  EXTRA FOLIO );ST_ADMIN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4044;1139900516;GANTUNGAN ID CARD YOYO;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4045;1139900517;TEMPAT ID CARD;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4046;1139900518;LOGO GANTUNGAN ID CARD;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4047;1139900519;BROSUR PROMO DISKON;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4048;1130200576;COBAS C 501 BIL T GEN 3 - 1130200576;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
4049;1139900833;KERTAS HASIL LAB CONCORD ( TANPA KAN ) -  CABANG;CETAKAN;2;;ST_CETAK;;;;BOX;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4050;1130200090;CALIB CRP SS TYPE - 307560;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
4051;1130200200;DILUENT (  Na Cl 9% ) - 4774230190  COBAS CIII;ST_KIMIA;2;;ST_KIMIA;1;5;;KIT;;Y;2025-02-14 11:51:55;2025-02-10 11:09:00;500
4052;1139900524;SOUVENIR TISSUE BONEKA KECIL;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4053;1139900525;PAYUNG SEMI GOLF 27 TP TLK CY 1164;ST_PELAYANAN;2;;ST_UMUM;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4054;1139900526;KOP LEGAL PRAMITA NGAGEL;"";;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4055;1139900527;KOP KUARTO PRAMITA NGAGEL;"";;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4056;1139900528;AMPLOP HASIL KHUSUS ( POLOS );CETAKAN;2;;ST_CETAK;;;;LBR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4057;1139900529;BUKU SAKU ( BOOKLEET );"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4058;1139900530;KARTU PRIORTY PLC;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4059;1139900532;ALBUM EEG;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4060;1139900533;BROSUR PX KULTUR - VITEX;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4061;1139900534;STIKER INVENTARIS;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4062;1139900535;FORMULIR BUKTI BANK MASUK ( TDK DIPAKAI );CETAKAN;2;;ST_CETAK;;;;BUKU;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4063;1139900536;TINTA L 1OO 1 SET;"";;;ST_RTU;;;;SET;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4064;1139900537;KERTAS HVS A4 60 Gr;SUPPLIES;1;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4065;1139900538;KANTONG PLASTIK KUNING BIOHAZARD;SUPPLIES;1;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4066;1139900539;AMPLOP MEDICAL USG;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4067;1139900540;KANTONG PLASTIK KUNING POLOS;SUPPLIES;1;;ST_RTU;;;;PAK;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4068;1139900541;TINTA EPSON L 800 LIGHT CYAN - T6735;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4069;1139900542;TINTA EPSON L 800 LIGHT MAGENTA - T6736;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4070;1139900543;TINTA EPSON L 800 MAGENTA - T6733;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4071;1139900544;TINTA EPSON L 800 YELLOW - T6734;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4072;1139900545;BROSUR LAIN LAIN;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4073;1139900546;SOUVENIR GANTUNGAN KUNCI;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4074;1139900547;DVD RW BLANK;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4075;1139900548;KARTU UCAPAN ULANG TAHUN ;SUPPLIES;1;;ST_CETAK;;;;SET;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4076;1139900549;KOPI SACHET KEMASAN ISI 60;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4077;1139900550;CREAMER / KRIMER;ST_UMUM;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4078;1139900551;STYROFOAM SAMPLE BOX;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4079;1139900552;HARD CANDY MINTS;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4080;1139900553;HARD CANDY FRUITS;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4081;1139900554;CHEWY CANDY MINTS;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4082;1139900555;CHEWY CANDY FRUITS;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4083;1139900556;ALBUM UROFLOWMETRY;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4084;1139900558;KALENDER DINDING PRAMITA LAB;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4085;1139900559;SOUVENIR TOPI PRAMITA LAB;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4086;1139900560;TISSUE BMT EE VALUE 8 IN 1;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4087;1139900561;KAIN SERAGAM UNGU ( 119 );"";;;ST_RTU;;;;METER;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4088;1139900562;KAIN SERAGAM BATIK PRAMITA - VALENTINO PEACH  ( KODE 0307-01-21 );"";;;ST_RTU;;;;METER;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4089;1139900563;KERTAS KOP A4 PRAMITA SEMARANG;"";;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4090;1139900564;KERTAS KOP F4 PRAMITA SEMARANG;"";;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4091;1139900565;TINTA BROTHER BLACK 100 ML;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4092;1139900566;TINTA BROTHER CYAN 100 ML;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4093;1139900567;TINTA BROTHER MAGENTA 100 ML;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4094;1139900568;TINTA BROTHER YELLOW 100 ML;"";;;ST_RTU;;;;BOTOL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4095;1139900569;FORMULIR LEMBUR PEGAWAI  ( FOLIO );"";;;ST_CETAK;;;;BUKU;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4096;1139900570;BATERAI AA;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4097;1139900571;BATERAI ALKALINE AAA;ST_UMUM;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4098;1139900572;BATERAI ALKALINE  AA;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4099;1139900574;CD CASE PLASTIK KOTAK;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4100;1139900575;CD CASE MIKA TEBAL;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4101;1139900576;KAIN SERAGAM PUTIH - SAMZONE;"";;;ST_RTU;;;;METER;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4102;1139900577;RUBBER PIN 25 THN;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4103;1139900578;GULAKU SACHET STIK 150 X 8 Gr;KONSUMSI;2;;ST_RTU;;;;PAK;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4104;1139900579;BROSUR UROFLOWMETRY;"";;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4105;1139900580;KERTAS HVS A3 70 Gr;SUPPLIES;1;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4106;1139900581;KERTAS HVS A3  80 Gr;SUPPLIES;1;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4107;1139900582;DUS COKLAT MEDICAL CEK UP ( KECIL );"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4108;1139900583;PEMUTIH PAKAIAN SO KLIN;ST_UMUM;2;;ST_RTU;;;;BOTOL;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4109;1139900584;TAS KAIN / SPUNBOND PRAMITA PUTIH ;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4110;1139900585;SOUVENIR MUG TUMBLER;ST_PELAYANAN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4111;1139900586;LAMPU PLC 23 WATT;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4112;1139900587;BLACK RIBBON FOR P330i;"";;;ST_RTU;;;;ROL;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4113;1139900589;SOFTWARE 1;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4114;1139900590;SOFTWARE 2;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4115;1139900591;SOFTWARE 3;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4116;1139900592;PRINTER LASER HP P 1102;INVENTORY;2;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:24:21;2025-02-10 11:09:00;500
4117;1139900593;SOUVENIR KOTAK KERTAS;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4118;1139900594;SOUVENIR TAS KECIL;"";;;ST_CETAK;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4119;1139900595;WEB CAM;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4120;1139900596;MOUSE;ST_ADMIN;2;;ST_RTU;;;;PCS;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4121;1139900597;KEYBOARD;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4122;1139900598;SCANNER BARCODE;ST_ADMIN;2;;ST_RTU;;;;UNIT;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4123;1139900599;KABEL PRINTER;"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4124;1139900600;UPS;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4125;1139900601;CPU SET ( LENGKAP );"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4126;1139900602;MONITOR LCD / LED;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4127;1139900603;PRINTER INKJET;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4128;1139900604;MEJA 1 BIRO;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4129;1139900605;MEJA 1/2 BIRO;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4130;1139900606;LACI KEYBOARD;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4131;1139900607;KEMEJA SABTU XS ( CO );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4132;1139900608;KEMEJA SABTU S ( C0 );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4133;1139900609;KEMEJA SABTU M ( CO );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4134;1139900610;KEMEJA SABTU L ( CO );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4135;1139900611;KEMEJA SABTU XL ( CO );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4136;1139900612;KEMEJA SABTU XXL ( CO );"";;;ST_RTU;;;;PCS;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4137;1139900613;PLASTIK KRESEK PUTIH SEDANG;SUPPLIES;1;;ST_RTU;;;;LEMBAR;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4138;1139900614;CATRIDGE LASER HP P SERIES;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4139;1139900615;AC SPLIT 1 PK ( LENGKAP );"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4140;1139900616;"AC SPLIT 1,5 PK ( LENGKAP )";"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4141;1139900617;LAPTOP / NOTEBOOK;"";;;ST_RTU;;;;UNI1;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4142;1139900618;CITRUN BUBUK;"";;;ST_RTU;;;;SACHET;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4143;1139900619;FORMULIR FISIK CALON KARYAWAN;"";;;ST_CETAK;;;;RIM;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4144;1139900620;SPARE PART ALAT LAB ;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4145;1139900621;SPARE PART ALAT LAB 2;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4146;1139900622;SPARE PART ALAT LAB 3 ;"";;;ST_RTU;;;;UNIT;;Y;2025-02-10 11:09:00;2025-02-10 11:09:00;500
4147;1139900623;KARTU SURVEY PELANGGAN 1;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4148;1139900624;KARTU SURVEY PELANGGAN 2;CETAKAN;2;;ST_CETAK;;;;LEMBAR;;Y;2025-02-10 13:08:56;2025-02-10 11:09:00;500
4149;1139900625;DUS FILE / DUS ARSIP;SUPPLIES;1;;ST_UMUM;;;;PCS;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4150;1139900626;LABEL BARCODE 100 X 50 ( BESAR );SUPPLIES;1;;ST_RTU;;;;ROL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
4151;1139900627;RIBBON BARCODE 110 X 75 ( BESAR );SUPPLIES;1;;ST_RTU;;;;ROL;;Y;2025-02-10 11:25:17;2025-02-10 11:09:00;500
