Nat_ItemID;ItemCode;DocKey;Description;Desc2;FurtherDescription;ItemGroup;ItemType;AssemblyCost;LeadTime;StockControl;HasSerialNo;HasBatchNo;DutyRate;Taxtype;Note;ImageFileName;CostingMethod;SalesUOM;PurchaseUOM;ReportUOM;LastModified;LastModifiedUserID;CreatedTimeStamp;CreatedUserID;IsActive;LastUpdate;SNFormatName;IsCalcBonusPoint;MarkupRatio;HasPromoter;GlobalCode;ItemBrand;ItemModel;LeadTimeDay;ExternalLink;Discontinued;AutoUOMConversion;BaseUOM;BackOrderControl;PurchaseTaxType
290;1139900728;37830379;TAS KAIN / SPUNBOND PRAMITA MERAH ( SEDANG );"";"";ST_RTU;"";"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;2057-05-04 00:00:00;0;T;9;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
291;1130200046;37830380;CLEANING SOLUTION  91XX  (125 ml   ) - 3111555180;FOR AVL;"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;2004-07-08 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
292;1130500671;37830381;ICT URINE CALIBRATOR - 1E47.02;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;4;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
293;11398000493;37830382;BULB SENSOR FOR ECG;"";"";ST_EJPD;ST_PELAYANAN;"";"";T;F;T;0;"";"";"";1;SET;SET;SET;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;SET;T;""
294;1130309230;37830383;ROCHE CARDIAC D-DIMER COBAS h 232 - 4877802190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;7;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
295;1130200162;37830384;CC TOTAL PROTEIN - 7D73.21;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;5;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
296;1139900785;37830385;KARTU KUNJUNGAN PASIEN;"";"";ST_CETAK;CETAKAN;"";"";T;F;F;0;"";"";"";1;LEMBAR;LEMBAR;LEMBAR;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;3;"";T;"";F;"";"";"";"";"";F;T;LEMBAR;T;""
297;1139900787;37830386;PENGHARUM RUANGAN - MATIC;"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;5;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
298;1139900788;37830387;PEMBERSIH LANTAI 4 LITER;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;F;7;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
299;1139900789;37830388;PEMBERSIH KACA;"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;2047-08-05 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
300;1139900791;37830389;OBAT NYAMUK ( SPRAY );"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
301;1139900792;37830390;STELLA ISI ULANG ( REFILL );"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;5;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
302;1139900772;37830391;VAGION ONE MED (  L );"";"";ST_LK;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;F;6;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
303;1139900773;37830392;SARUNG TANGAN ORANGE ;"";"";ST_RTU;SUPPLIES;"";"";T;F;F;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
304;1139900804;37830393;KAPUR BARUS BALL ;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PAK;PAK;PAK;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;7;"";T;"";F;"";"";"";"";"";F;T;PAK;T;""
305;1139900805;37830394;PEMBERSIH LANTAI HARPIC;"";"";ST_RTU;ST_UMUM;"";"";T;F;F;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;2005-01-08 00:00:00;0;F;4;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
306;1139900806;37830395;POS IT - 656 ( SEDANG );"";"";ST_RTU;ATK;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;2006-06-07 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
307;1139900807;37830396;HIT ELEKTRIK ( ALAT );"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;7;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
308;1139900808;37830397;POS IT - 654 ( WARNA );"";"";ST_RTU;ATK;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
309;1139900809;37830398;CLIP NO.4 ( SEDANG );"";"";ST_RTU;ST_ADMIN;"";"";T;F;T;0;"";"";"";1;PAK;PAK;PAK;0000-00-00 00:00:00;0;2008-01-01 00:00:00;0;T;3;"";T;"";F;"";"";"";"";"";F;T;PAK;T;""
310;1139900810;37830399;PENGHARUM RUANGAN GANTUNG ;"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;0;T;5;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
311;1139900811;37830400;TRAVO LAMPU BUNDAR;"";"";ST_RTU;S_PART;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;2010-07-08 00:00:00;0;T;6;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
312;1139900812;37830401;PLEDGE LIQUID  (  REFILL )  450 ml;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;POUCH;POUCH;POUCH;0000-00-00 00:00:00;0;2011-08-00 00:00:00;0;T;4;"";T;"";F;"";"";"";"";"";F;T;POUCH;T;""
313;1139900813;37830402;RIBON FAX FOR KX-FP711;"";"";ST_RTU;ST_ADMIN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;0;0000-00-00 00:00:00;0;T;4;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
314;1139900814;37830403;TEH CELUP  ( DENGAN KEMASAN  ) ;"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PAK;PAK;PAK;0000-00-00 00:00:00;1;2013-09-05 00:00:00;0;T;12;"";T;"";F;"";"";"";"";"";F;T;PAK;T;""
315;1130309874;38289866;RF AIM  100 TEST;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
316;1130309875;38486440;"ELECSYS DILUENT MULTI ASSAY 45,2 ML  - 7299010190";"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
317;1139901807;39224008;CATRIDGE 107 A - ( COMPATIBLE ) ;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
318;1139902098;39883912;FORMULIR DENTAL LAB;"";"";ST_CETAK;CETAKAN;"";"";T;F;T;0;"";"";"";1;BUKU;BUKU;BUKU;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BUKU;T;""
319;1130400546;40210324;URINALYSIS REAGEN STRIP 10 PARAMETER - DUS 10 M 100 T - 3014;"";"";ST_ULFL ;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;TUBE;TUBE;TUBE;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;F;3;"";T;"";F;"";"";"";"";"";F;T;TUBE;T;""
320;1139902101;40268386;MAP TRANSPARAN + ACCO ( BUSSINES FILE ) - A4;"";"";ST_RTU;ST_ADMIN;"";"";T;F;T;0;"";"";"";2;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;4;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
321;1130309957;41055829;KHB DIAGNOSTIC KIT FOR HIV ( 1 + 2 ) ANTIBODY COLLOIDAL GOLD V2 - KHB KH-R-02;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
322;1130208971;41345994;ALINITY C AMYLASE 2  ( 4 X 160  T ) - 4T85.20;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
323;1139902123;41516468;FORMULIR LEMBAR KERJA DOKTER RADIOLOGI;"";"";ST_CR;CETAKAN;"";"";T;F;T;0;"";"";"";1;BUKU;BUKU;BUKU;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BUKU;T;""
324;1130309973;41722542;ANTI HELICOBACTER PYLORI IgG - ALEGRIA ( ORG917G );"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
325;1139902133;41772156;FORMULIR PERSETUJUAN PENGIRIMAN  HASIL MELALUI EMAIL;"";"";ST_CETAK;CETAKAN;"";"";T;F;T;0;"";"";"";2;BUKU;BUKU;BUKU;0000-00-00 00:00:00;11;0000-00-00 00:00:00;1;T;4;"";T;"";F;"";"";"";"";"";F;T;BUKU;T;""
326;1130309988;42452615;ELECSYS PRO CELL M  2 X 2L - 4880340190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;BOTOL;BOX;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
327;1139800996;42452780;"MOUTHPECE AUTOSPIROMETRY DIAMETER 2,7 CM  100 PCS / BOX";"";"";ST_CE;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOX;BOX;BOX;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;BOX;T;""
328;1139800997;42453087;"MOUTHPECE AUTOSPIROMETRY DIAMETER 2,8 CM  100 PCS / BOX";"";"";ST_CE;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOX;BOX;BOX;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BOX;T;""
329;113980100;42728671;TUBE VAC 4 ML Z NO ADD 13 X 75 WH-BLK PREM ( 454001 );"";"";ST_LK;SUPPLIES;"";"";T;F;F;0;"";"";"";1;PCS;BOX;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
330;1130209011;42728673;"BC 4 ( ELECTROLYTE ) - Na,K,Cl,Ca, Hct - 25 TEST / KIT  - EDAN ";"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
331;1130209012;42728686;CP 100 ( CALIBRANT ) 100 T / KIT - EDAN;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
332;1130209013;42728690;CONTROL LEVEL 1 - 5 VIAL / 500 - EDAN;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
333;1130209014;42728692;ALKALINE PHOSPATASE FS IFCC C104419910921 - PROLINE;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
334;1130209015;42728704;BILLIRUBIN AUTO TOTAL FS 108119910921 - PROLINE;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
335;1130209016;42728711;BILLIRUBIN AUTO DIRECT FS 108219910921 - PROLINE;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
336;1139902170;42793185;REFILL TONER LASER JET WARNA HP PRO 200;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;UNIT;UNIT;UNIT;0000-00-00 00:00:00;1;2030-12-05 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;UNIT;T;""
337;1139800914;38598960;TUBE VACUTAINER EDTA 3 ML - GP  ( REF. GP 030EK3 );"";"";ST_CL;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;2010-06-07 00:00:00;1;T;5;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
338;1130208921;39083782;CC CHOLINESTERASE ( 1254 T ) - 6K24.30;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;2047-04-08 00:00:00;1;T;4;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
339;1130309888;39136926;PROTEIN CONTROL  MISPA i3 ( 1 X 1 ML ) ;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;VIAL;VIAL;VIAL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
340;1139902068;39139999;TEH LEMON MAXTEA;"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;5;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
341;1130400538;39140079;"EOSIN 0,5% - 250 ML";"";"";ST_ULFL ;ST_KIMIA;"";"";T;F;T;0;"";"";"";2;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
342;1139902080;39399171;PELICIN & PEWANGI PAKAIAN SPRAY ;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;4;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
343;1130309919;39738363;HIV -1/2 3.0 ( MULTI )  - SD BIOLINE ( 03FK11 )  100 TEST / KIT;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;TEST;KIT;TEST;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;4;"";T;"";F;"";"";"";"";"";F;T;TEST;T;""
344;1130208945;39738388;COBAS  LP ( A ) GEN. 2 150 TEST - 5852625190;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
345;1130208946;39738410;COBAS PRECI SET LP ( A ) GEN 2 5 X 1 ML - 5852641190;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
346;1130208947;39738426;COBAS PRECICONTROL LP ( A ) GEN 2 - 5852650190;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
347;1130500832;39973645;BRILLIANCE SALMONELLA AGAR BASE  500 Gr - OXOID ( CM 1092 B );"";"";ST_MIKRO;REAGEN;"";"";T;F;T;0;"";"";"";2;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
348;1130208951;40107099;"ISE PRINTER MODULE , EA - 4430174001";"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";2;BOX;BOX;BOX;0000-00-00 00:00:00;1;2001-02-07 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BOX;T;""
349;1139800956;40611712;"CRYO TUBE 5,0 ML";"";"";ST_CL;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
350;1139800957;40611767;"CRYO TUBE 1,8 ML";"";"";ST_CL;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
351;1139800958;40611772;COLOR SCALE TUBEX ( MAGNET TUBE ) ;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
352;1130500836;40611989;AGAR SALMONELLA SHIGELA ( SS )  MDP 04 - 502110441;"";"";ST_MIKRO;REAGEN;"";"";T;F;T;0;"";"";"";2;PLATE;PLATE;PLATE;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;PLATE;T;""
353;1130500837;40612009;THIOGLYCOLAT ( SCREW CUP ) MDT 19 - 502110440;"";"";ST_MIKRO;REAGEN;"";"";T;F;T;0;"";"";"";2;VIAL;VIAL;VIAL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;VIAL;T;""
354;1130400533;38308517;DOA  / MULTIDRUG TES NARKOBA 7 IN 1  ( 7 PARAMETER );AMP - MOP - THC - MET - BZO - COC - K2;"";ST_ULFL ;SUPPLIES;"";"";T;F;T;0;"";"";"";1;TEST;TEST;TEST;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;TEST;T;""
355;1130309913;39547696;CRP 4 500 T  COBAS C PRACK GREEN - 8057591190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
356;1139902090;39583070;HANDUK  ( 70 X 140 );"";"";ST_UMUM;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
357;1130309926;39962146;ELECSYS TOTAL PSA COBAS E 100 V3 - 8791686190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
358;1130309927;39962149;ELECSYS TOTAL PSA CALSET G2 V3 - 8838534190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
359;1139902099;39991716;BROSUR PROLANIS;"";"";ST_CETAK;CETAKAN;"";"";T;F;T;0;"";"";"";2;LEMBAR;LEMBAR;LEMBAR;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;LEMBAR;T;""
360;1130600061;39991754;FILM DI - HT 26 X 36;"";"";ST_FK;ST_RADIO;"";"";T;F;T;0;"";"";"";2;LEMBAR;LEMBAR;LEMBAR;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;LEMBAR;T;""
361;1130309929;40270687;ELECSYS ANTI TSHR COBAS E 100 V2 - 8496609190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
362;1139902175;42810611;HAND SANITIZER - 1 LITER;"";"";ST_RTU;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
363;1139902186;43010950;BATERAI CELL LITHIUM  CR 2032 - 3V;"";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;2049-09-08 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
364;1139801008;43380050;TABUNG REAKSI PLASTIK - 13 X 75;"";"";ST_SUPPL;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;6;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
365;1139801011;43751556;AQUADEST PELARUT 1000 ML;"";"";ST_SUPPL;SUPPLIES;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;2014-01-03 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
366;1130500857;43751783;NA OH 4%;"";"";ST_MIKRO;REAGEN;"";"";T;F;T;0;"";"";"";1;BOTOL;BOTOL;BOTOL;0000-00-00 00:00:00;1;2029-10-08 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BOTOL;T;""
367;1130310027;43842899;ELECSYS FREE T4 G4 COBAS E 200 - 9043276190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
368;1130310028;43842935;ELECSYS TSH CS V3 - 8443459190;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;2016-12-08 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
369;1130500861;43892884;ECOTRU ™  EXTRA - 100 GR;"FOOD ADAR, FATS, OIL  & GREASE CONTROL ";"";ST_RTU;ST_UMUM;"";"";T;F;T;0;"";"";"";1;PACK;PACK;PACK;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;PACK;T;""
370;1139902216;43921950;SUSU ULTRA UHT - STRAWBERRY  ( 200 ML);"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PCS;KARTON;PCS;0000-00-00 00:00:00;1;2057-07-05 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
371;1139902217;43921981;SUSU ULTRA UHT - TARO  ( 200 ML);"";"";ST_RTU;KONSUMSI;"";"";T;F;T;0;"";"";"";1;PCS;KARTON;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
372;1130208899;38293422;ARCH CC CKMB REAGENT - 6K25.30;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;1;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
373;1130208900;38293439;ARCH CC CKMB CTRL 1 - 6K25.20;"";"";ST_KIMIA;ST_KIMIA;"";"";T;F;T;0;"";"";"";1;KIT;KIT;KIT;0000-00-00 00:00:00;0;0000-00-00 00:00:00;1;T;3;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
374;1139800941;39748774;NEEDLE / JARUM SURFLO  - INFLO 20 G X 32 MM ONE MED ( INFLO120 );"";"";ST_CLK;SUPPLIES;"";"";T;F;T;0;"";"";"";1;PCS;PCS;PCS;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;5;"";T;"";F;"";"";"";"";"";F;T;PCS;T;""
375;1139902097;39833943;FORMULIR SURAT KETERANGAN SEHAT;"";"";ST_CETAK;ST_UMUM;"";"";T;F;T;0;"";"";"";1;BUKU;BUKU;BUKU;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;BUKU;T;""
376;1130309928;40017962;ENZYME IMMUNOASSAY FOR THE QUANTITATIVE DETERMINATION OF LEPTIN ELISA - DEMEDITEC;"";"";ST_IMUNO;ST_IMMUN;"";"";T;F;T;0;"";"";"";2;KIT;KIT;KIT;0000-00-00 00:00:00;1;0000-00-00 00:00:00;1;T;2;"";T;"";F;"";"";"";"";"";F;T;KIT;T;""
