M_ItemCode;M_ItemDesc;ItemType;ItemGroup;ItemCategoryID;ItemCategoryName;BaseUoM;SalesUOM;PurchaseUOM
1130200090;CALIB CRP SS TYPE - 307560;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200200;DILUENT (  Na Cl 9% ) - 4774230190  COBAS CIII;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200167;CC ALKALINE PHOSPATASE - 7D55.21;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200739;TRULAB  CRP HS LEVEL 1  - 597309910046;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200740;TRULAB  CRP HS LEVEL 2  - 597409910046;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130309479;COMPLEMENT C3 279 T - 9D96.21;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309480;SPECIFIC PROTEIN MCC - 1E78.02;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200744;CREATININE KINASE  COBAS C INTERGRA ( CK )  200 T - 7190794190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200745;ARCH QUANTIA LP ( a )  STANDART CALIB  -  5P83.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200746;ARCH QUANTIA LP ( a ) CONTROL - 5P84.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139901571;TINTA HP CE 313 A ( MAGENTA );ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1139901572;DRUM HP CE 314 A ( DRUM );ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1130200749;CREATININE JAFFE  COBAS - 4810716190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200750;COMPLEMENT C4 297 T - 9D97.21;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200751;COBAS MAGNESIUM GEN 1 - 20737593322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400508;ALKOHOL SALIVA - RIGHT SIGN;ST_KIMIA;ST_UL;1;Persediaan;TEST;TEST;TEST
1130400510;CALPROTECTIN STOOL EXTRACTION MEDIUM  165 TEST - ORG283;ST_KIMIA;ST_UL;1;Persediaan;PCS;PCS;PCS
1130400511;STOOL EXTRACTION TUBES 100 TEST - ORG 282;ST_KIMIA;ST_UL;1;Persediaan;PCS;PCS;PCS
1130400512;STOOL SAMPEL COLLECTOR 100 T - SSCO;ST_KIMIA;ST_UL;2;Inventaris;PCS;PCS;PCS
1130200768;CAL 2 -  5 ML ( RANDOX ) CAL22350;SUPPLIES;ST_KIMIA;1;Persediaan;VIAL;VIAL;VIAL
1130200769;G -6 PDH CONTROL N 0.5 ML ( RANDOX ) - 676PD;SUPPLIES;ST_KIMIA;1;Persediaan;VIAL;VIAL;VIAL
1130200779;ALINITY C ALANINE AMINOTRANSFERASE ( ALT )  – 7P98.20;ST_KIMIA;ST_KIMIA;2;Inventaris;CATRIDGE;CATRIDGE;KIT
1130200771;ALINITY C ASPARTATE AMINOTRANSFERASE  ( AST )  – 8P17.20;ST_KIMIA;ST_KIMIA;2;Inventaris;CATRIDGE;CATRIDGE;KIT
1130200772;ALINITY C CHOLESTEROL REAGENT KIT – 7P76.23;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200773;ALINITY C LIPID MULTICONSTITUENT CALIBRATOR – 9P14.01;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200774;ALINITY C MULTICONSTITUENT CALIBRATOR KIT   –  8P60.01;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200775;ALINITY C TRIGLYCERIDE REAGENT KIT  – 7P77.23;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200776;ALINITY C SERIES ACID WASH  – 8P77.40;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200777;ALINITY C SERIES ALKALINE WASH – 8P78.40;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200778;ALINITY C SERIES DETERGENT A – 8P96.70;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130309636;ALINITY C SERIES DETERGENT B - 8P97-70;SUPPLIES;ST_KIMIA;1;Persediaan;BOTOL;BOTOL;KIT
1130200780;CC DETERGENT B  2 X 400 ML (  2J94.21  );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOX
1130200755;G 6 PDH  RANDOX - PD410;SUPPLIES;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1139901640;FUSER FILM PRINTER HP P 1102;ST_KIMIA;ST_RTU;2;Inventaris;UNIT;UNIT;UNIT
1130200802;MULTIGEN HEMOGLOBIN - A1C CALIBRATOR - 4P52.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200582;TINA QUANT HEMOGLOBIN A1C GEN 3 - 5336163190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200178;LDH FS ( DGKC ) - 1130200178;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309615;ALINITY C GAMMA -  GLUTAMYL TRANFERASE REAGEN KIT  4 X 300 TEST - 7P73.20;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130309613;ALINITY C BILLIRUBIN CALIBRATOR KIT CAL 1 3 X 50 ML CAL 3 X 5 ML - 8P61.01;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309614;ALINITY C CALCIUM REAGEN KIT 10 X 400 TEST - 7P57.20 xxx;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130400516;DEPROTENEIZER 6 X 22 ML  COBAS 6500 ( 20763071122 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400515;WASTE BOX CARTON COBAS 6500 ( 6390544001 );ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130400514;ALKOHOL SALIVA NOVA - 25 TES;ST_KIMIA;ST_UL;2;Inventaris;TES;KIT;KIT
1139800706;EMMINEX FLAP HAGER WERKEN - 500 PCS / PAK;ST_KIMIA;ST_KIMIA;2;Inventaris;PAK;PAK;PAK
1130208949;ABBOTT TRIGLYCERIDE 2 - 800 T ( 4T10.20 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130208952;THERMOSCIENTIFIC UREA 10 X 25 - 81954;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200612;REAGEN D 10 HBA 1 C ( 1 SET ) -  BIORAD ;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200618;"ARCH CC SENT CLEAN CHEM CAL ""4"" - 6K30.10";ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200619;CC AMYLASE PANCREATIC 295 T - 6K22.30;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200606;ELECSYS sFlt-1 REAGEN ROCHE ( 5109523190 );ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200607;ELECSYS sFlt-1 CALSET ROCHE ( 5109531190);ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200608;ELECSYS Plgf REAGEN ROCHE ( 5144671190);ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200609;ELECSYS Plgf CALSET ROCHE ( 5144701190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309305;COBAS Na CL CASSETTE - 4489357190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200617;COBAS SMS CASSETTE 50 ML - 4489225190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400269;THC-C DIMA;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130400270;MORPHINE - DIMA;ST_KIMIA;ST_KR;2;Inventaris;THC;THC;THC
1130400271;BENZODIAZEPINE - DIMA;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130400272;METHAPHETAMINE - DIMA;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130400273;AMPHETAMINE - DIMA;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130400274;COCAINE - DIMA;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130200622;CRP CALIBRATOR  ( NANOPIA ) A - 341670;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200587;COBAS SPECIAL CELL CLEANING KAT- 4880994190;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;PCS
1130200159;CC URIC ACID - 3P39.21;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200191;URIC ACID C111 - 4657608190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200623;CRP CALIBRATOR  ( NANOPIA ) C - 341694;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1139800558;CUVETTE HUMALYZER / DISPOSIBLE MACRO CUVVETTE HUMAN - KAT 18052;ST_KIMIA;ST_KIMIA;2;Inventaris;PAK;PAK;PAK
1130200616;COBAS BILLIRUBIN  TOTAL GEN 3  250 T - 5795397190;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200615;ECOTERGENT COBAS C311 60 ML - 5422485190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200614;LDL CHOLESTEROL COBAS INTEGRA / COBAS C 311 GEN 3  200 T - 7005717190;REAGEN;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200613;GLUKOSA HK - 20767131322;REAGEN;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200581;SMS 16 X 50 ML ( ROCHE ) - 11360922216;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200048;PHOSPORUS HUMAN - 10027;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200555;LIPOTROL HDL/LDL ABNORMAL THERMO - 81907;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200512;CC LIPASE - 7D80.31;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200096;P AMYLASE - 11555812316;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
11302000555;COBAS BILLIRUBIN DIREK GEN 2 350 T - 5589061190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200553;COBAS ALKALINE PHOSPATASE IFCC - ALP2S  3333752190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200560;LIPOTROL 5 X 3 ML THERMO - 81653;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200089;C.F.A.S  ROCHE  ( 12 X 3 ML ) - 10759350190;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;KIT;KIT
1130200546;AST /  GOT  - ALANINE AMINOTRANSFERASE - THERMO ( 81771);"";ST_KIMIA;;;SET;SET;SET
1130200545;ALT / GPT THERMO - 81769;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200544;"WASHING SOLUTION4,5% THERMO - 84030";"";ST_KIMIA;;;KIT;KIT;KIT
1130200543;WASH FLUID 8 X 20ML THERMO - 81842;"";ST_KIMIA;;;KIT;KIT;KIT
1130200542;UREA THERMO - 81820;"";ST_KIMIA;;;KIT;KIT;KIT
1130200541;TRIGLISERIDA THERMO - 81786;"";ST_KIMIA;;;KIT;KIT;KIT
1130200540;TENCELL CUVETTE THERMO  - 98600;ST_KIMIA;ST_CL;2;Inventaris;KIT;KIT;KIT
1130200539;SAMPLE CUP 2 ML THERMO 1000 PCS - 89221;"";ST_KIMIA;;;PAK;PAK;PAK
1130200538;GLUCOSE THERMO - 81779;"";ST_KIMIA;;;KIT;KIT;KIT
1130200537;CREATININ THERMO - 81896;"";ST_KIMIA;;;KIT;KIT;KIT
1130200536;CHOLESTEROL THERMO - 81813;"";ST_KIMIA;;;BOTOL;KIT;KIT
1130200083;CC DETERGENT B  2 400 ML (  2J94.21  );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;PACK
1130200062;CC LDL DIRECT CALIBRATOR - 1E31.02;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200547;URIC ACID THERMO - 81788;"";ST_KIMIA;;;KIT;KIT;KIT
1130200579;ISE CLEANING SOL;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200578;COBAS  UREA / BUN  500 T -  4460715190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200577;PRECI CTRL HBA 1 C NORMAL QCS ( 4 X 1 ML )  - 5991323922;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200574;COBAS NA OH D CASSETTE 4489241190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200572;COBAS ALBT 2  - TINA QUANT ALBUMIN GEN 2  ( 04469658 190 );ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200571;TINA QUANT COBAS HBA1 C HAEMOLIZNG RGT;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400249;BARBITURATE VICARE;ST_KIMIA;ST_KR;1;Persediaan;TEST;TEST;TEST
1130200747;CREATININ PAP FS SYSMEX - ZPS01521;"";ST_KIMIA;;;KIT;KIT;KIT
1139800700;BULB KARET ( RUBBER BULB );ST_KIMIA;ST_KR;2;Inventaris;PCS;PCS;PCS
1130309484;TECHNOPATH MULTICHEM SERUM PLUS LEVEL 3 - 5P78.12;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309483;TECHNOPATH MULTICHEM SERUM PLUS LEVEL 2 - 5P78.11;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309482;TECHNOPATH MULTICHEM SERUM PLUS LEVEL 1 - 5P78.10;ST_IMMUN;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200741;DILUENT NaCl 9% COBAS  - 4489357190;ST_KIMIA;ST_IMUNO;2;Inventaris;BOTOL;BOTOL;BOTOL
1130400506;GLUKOSA COMBINA 1 P - 50 STRIP  ( 22092 );ST_KIMIA;ST_KR;2;Inventaris;TUBE;TUBE;TUBE
1139901570;TINTA HP CE 312 A (  YELLOW );ST_KIMIA;ST_RTU;2;Inventaris;PCS;PCS;PCS
1130200743;CK MB COBAS 100 T - 7190808190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200742;CC MLGNT CRP CTRL US - 6K26.21;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309469;H.PYLORI IgM ACCU BIND USA ELISA 96 T CAT. 1525-300A;ST_KIMIA;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130200730;MICROALBUMIN CONTROL - 2K98.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200729;MICROALBUMIN CALIBRATOR - 2K98.02;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200728;MICROALBUMIN 500 T - 2K98.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200665;SENTINELCYSTATIN C CALIBRATOR - 1P93.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200664;SENTINEL CYSTATIN C ( 500 T ) - 1P93.30;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200663;CRP CALIBRATOR SET - 6K26.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200662;CRP CALIBRATOR HS - 6K26.14;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200661;MULTIGENT CRP VARIO ( 500 T ) - 6K26.30;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200660;APOLIPOPROTEIN B  ( 243 T ) - 9D93.21;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200659;APOLIPOPROTEIN A1  ( 243 T ) - 9D92.21;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200658;TECHNOPATH MULTICHEM IA PLUS - 5P76.10;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200647;BILLIRUBIN TOTAL THERMO - 98897;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200649;GAMMA GT THERMO - 981377;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200648;BILLIRUBIN DIRECT THERMO - 981909;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200561;TINA QUANT COBAS HBA 1 C GEN 2 - ;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130309244;ELECSYS HSV 1 IgG - 5572185190;ST_KIMIA;ST_IMUNO;2;Inventaris;KIT;KIT;KIT
1130200569;COBAS GAMMA GT2 - GGT2 - 3002721122;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200567;COBAS CREATININ PLUS 2 / CREP 2  250 T-  3263991190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200570;COBAS GLUKOSA HK2 - GLUC3  800 T - 4404483190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200566;COBAS URIC ACID VERS.2   400 T - 3183807190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200565;COBAS LDL CHOLESTEROL PLUS GEN 2 - 3038866322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200564;COBAS HDL CHOL PLUS GEN 3 - HDL_C 200 T - 4399803190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200563;COBAS CHOLESTEROL GEN2 - CHOL2 400 T - 3039773190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200562;COBAS TOTAL PROTEIN  - TP2  - 3183734190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200559;COBAS ALBUMIN  TURBIDIMETRIC GEN. 2  - 4469658190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200558;COBAS TRIGLYSERIDA GPO  250 T - 20767107322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200557;COBAS ALTL 500 T - 20764957322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200556;COBAS ASTL / ALANINE AMINOTRANSFERASE ( 500 T ) - 20764949322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200164;CC GAMMA GT - 7D65.21;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200068;CRP R1 REAGEN  NANOPIA - 341540;ST_KIMIA;ST_KIMIA;1;Persediaan;KIT;KIT;KIT
1130200177;C.F.A.S  CKMB ( 3 X 1  ML ) - 11447394216;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;KIT
1130200507;CLEANER BASIC CIII - 4774248190;"";ST_KIMIA;;;KIT;KIT;KIT
1130200535;ADV CUVETTE DDT - 10321822;ST_KIMIA;ST_CL;2;Inventaris;PACK;PACK;PACK
1130200534;ADV CUVETTE TRAY RRV - 10321772;ST_KIMIA;ST_CL;2;Inventaris;PACK;PACK;PACK
1130200533;ADV SET POINT CALIB - 10312279;"";ST_KIMIA;;;KIT;KIT;KIT
1130200532;ADV LAMP COOLANT - 10320912;"";ST_KIMIA;;;BOTOL;BOTOL;BOTOL
1130200531;ADV LAMP HALOGEN - 10309448;"";ST_KIMIA;;;KIT;KIT;KIT
1130200646;COBAS CONTROL SET RF II - 3005496122;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200645;COBAS PRECISET RF - 12172828322;ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200644;COBAS RF II - 20764574322;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200643;ACID WASH 2 X 2 LITER - 4880307190 ( NAOH-D II );ST_KIMIA;ST_KIMIA;2;Inventaris;BOTOL;BOTOL;BOTOL
1130200642;COBAS LDH - 20767123322;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200641;COBAS CALCIUM GEN 2 - 5061482190;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200640;COBAS CK MB - 4525299190;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200638;CC ICT CALIBRATOR - 1E46.03;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200639;COBAS CREATININ KINASE - 4524977190;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200637;CC ICT DILUENT - 2P32.11;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200636;CC ICT INT. REFFERENCE - 1E49.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200635;CC ICT CLEANING FLUID - 1E50.20;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130400283;ASAM ACETAT 10% ;ST_KIMIA;ST_KR;2;Inventaris;BOTOL;BOTOL;BOTOL
1130400282;URYSIS 2400 CALIBRATOR STRIPS - 3012590061;ST_KIMIA;ST_UL;2;Inventaris;KIT;KIT;KIT
1130400281;COMBUR 10 UX 100 STRIP - 11544373173;ST_KIMIA;ST_UL;2;Inventaris;TUBE;TUBE;TUBE
1130400280;NONNE 100 ML - INDOREAGEN;ST_KIMIA;ST_UL;1;Persediaan;BOTOL;BOTOL;BOTOL
1130400279;HCG DIPT TEST- DALF;ST_KIMIA;ST_KR;1;Persediaan;KIT;KIT;KIT
1130400278;URYSIS 2400 CASETTE ROCHE 400 T -  03012557061 ;ST_KIMIA;ST_KR;2;Inventaris;KIT;KIT;KIT
1139800588;"TOLUENE 2,5 LTR MERCK - 108325.2500";SUPPLIES;ST_KIMIA;1;Persediaan;BOTOL;BOTOL;BOTOL
1130200634;CARDIAC MARKER LT PLUS LIQ - BIORAD 145;ST_KIMIA;ST_KIMIA;2;Inventaris;VIAL;VIAL;VIAL
1130200511;CC MLGNT IRON LIQ - 6K95.30;ST_KIMIA;ST_KIMIA;2;Inventaris;SET;KIT;KIT
1130200514;CC CALCIUM - 3L79.21;ST_KIMIA;ST_KIMIA;2;Inventaris;KIT;KIT;KIT
1130200633;G 6 PD LYSE REAGENT 1 X 60 ML - DIALAB  ( KAT.Y 04550LV );ST_KIMIA;ST_KIMIA;1;Persediaan;BOTOL;BOTOL;BOTOL
1130200632;G 6 PD UV KINETIC REAGENT KIT - DIALAB  ( KAT.Y 04500 );ST_KIMIA;ST_KIMIA;1;Persediaan;BOTOL;BOTOL;KIT
1130200631;REACTION CELL SET COBAS ( 24 PCS ) - 4854241001;ST_KIMIA;ST_KIMIA;2;Inventaris;PCS;PCS;KIT
1130200630;COBAS ANTI STREPTOLISIN O / ASO - 20750948832;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200629;COBAS P AMYLASE - 207666233222;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200628;COBAS IRON GEN 2 - 3183696122;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
1130200627;COBAS UIBC  -  4536355190;ST_KIMIA;ST_KIMIA;2;Inventaris;CASETTE;CASETTE;CASETTE
