M_ItemCode,M_ItemDesc,ItemType,ItemGroup,ItemCategoryName,BaseUOM,PurchaseUOM
1139900385,PEWANGI PAKAIAN 900 ML,ST_UMUM,ST_RTU,Inventaris,POUCH,POUCH
1139900386,TALI RAFIA BESAR,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900388,TISSUE MULTIPURPOSE / POP UP ,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900389,PELEMBUT PAKAIAN 1800 ML,"",ST_RTU,,PCS,PCS
1139900390,GELAS PLASTIK AQUA,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900391,BROSUR DIET DIABETIS MELITUS,"",ST_CETAK,,LEMBAR,LEMBAR
1139900392,COMPANY PROFILE PRAMITA LAB. - ( BUKU ),"",ST_CETAK,,BUKU,BUKU
1139900393,DEVIDER ABJAD  A- Z  ( PEMBATAS ) ,"",ST_RTU,,PAK,PAK
1139900394,TINTA INKBRIGHT BLACK 1000 ML,"",ST_RTU,,BOTOL,BOTOL
1139900395,FORMULIR BERITA ACARA PEMUSNAHAN SAMPLE,CETAKAN,ST_CETAK,Inventaris,RIM,RIM
1139900396,FORMULIR BERITA ACARA VERIVIKASI SAMPLE,CETAKAN,ST_CETAK,Inventaris,RIM,RIM
1139900398,LAMPU BOHLAM / DOP BENING / SUSU 15 W,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900399,LAMPU BOHLAM / DOP BENING / SUSU 25 W,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900400,BROTHER LC 57 BK,"",ST_RTU,,PCS,PCS
1139900401,BROTHER LC 57 CY,"",ST_RTU,,PCS,PCS
1139900402,BROTHER LC 57 M,"",ST_RTU,,PCS,PCS
1139900403,BROTHER LC 57 Y,"",ST_RTU,,PCS,PCS
1139900404,PEMBERSIH LANTAI ,ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1139900405,PAYUNG GOLF 30 TP TLP,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900406,TEH HIJAU TONG DJI,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900407,PAYUNG SILVER 24 ATP HDP,ST_PELAYANAN,ST_UMUM,Inventaris,PCS,PCS
1139900409,BOLPEN  PRAMITA EXCLUSIF,"",ST_CETAK,,PCS,PCS
1139900410,KERTAS KOP A4  PRAMITA MULYOSARI,"",ST_CETAK,,RIM,RIM
1139900411,KERTAS KOP F4  PRAMITA MULYOSARI,"",ST_CETAK,,RIM,RIM
1139900412,BOLPEN PRAMITA STANDART,"",ST_CETAK,,PCS,PCS
1139900413,SHAMPOO SACHET,"",ST_RTU,,PCS,PCS
1139900414,KANEBO,"",ST_RTU,,PCS,PCS
1139900415,PLASTIK KRESEK KUNING SEDANG,SUPPLIES,ST_RTU,Persediaan,PAK,PAK
1139900416,PLASTIK KRESEK HITAM SEDANG,SUPPLIES,ST_RTU,Persediaan,PAK,PAK
1139900417,FORMULIR PEMERIKSAAN KHUSUS,"",ST_CETAK,,BUKU,BUKU
1139900418,DVD R BLANK,"",ST_RTU,,PCS,PCS
1139900419,BANTALAN STEMPEL PRAMITA Lab,ATK,ST_RTU,Inventaris,PCS,PCS
1139900420,RAK BROSUR ISI 4,"",ST_RTU,,PCS,PCS
1139900421,TEH SARIWANGI 25,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900422,FORMULIR RESEP 1/2 FOLIO,CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900423,BUKU MEMO PRAMITA BESAR / NOTE BOOK,CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900424,TEH SARIWANGI 50/100,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900425,ORDNER BANTEX 1465 ( MERAH ),"",ST_RTU,,PCS,PCS
1139900426,PAYUNG 26 AUTOMATIC ( TP TLK ),ST_PELAYANAN,ST_UMUM,Inventaris,PCS,PCS
1130400250,PCP DEVICE  -  RIGHT SIGN,ST_KIMIA,ST_KR,Inventaris,KIT,KIT
1139900428,SOS CUCI PIRING LIME (SABUN),"",ST_RTU,,PCS,PCS
1139900429,SOS CUCI PIRING LEMON (SABUN),"",ST_RTU,,PCS,PCS
1139900430,SUNLIGHT LEMON/LIME 800 ML,"",ST_RTU,,PCS,PCS
1139900431,SUNLIGHT REF. STRAWBERRY,"",ST_RTU,,PCS,PCS
1139900433,MOLTO PWG REF.900 ML BIRU,"",ST_RTU,,PCS,PCS
1139900435,SUPER PELL APEL REF. 800 ML,"",ST_RTU,,PAK,PAK
1139900436,SUPER PELL REF. YELLOW,"",ST_RTU,,PAK,PAK
1139900437,MOLTO PWG REF. UNGU 900 ML,"",ST_RTU,,PCS,PCS
1139900438,KALENDER MEJA PRAMITA LAB,"",ST_CETAK,,PCS,PCS
1139900439,BROSUR DEMAM BERDARAH,"",ST_CETAK,,LEMBAR,LEMBAR
1139900440,CATRIDGE EPSON LQ 2170,"",ST_RTU,,PCS,PCS
1139900441,PERMEN,SUPPLIES,ST_RTU,Persediaan,PAK,PAK
1139900442,CATRIDGE EPSON FX 1170,"",ST_RTU,,PCS,PCS
1139900443,TAS MERAH PRAMITA KECIL,"",ST_CETAK,,LEMBAR,LEMBAR
1139900444,DVD CASE,"",ST_RTU,,PCS,PCS
1139900445,KERTAS KOP A4 PRAMITA JEMUR ANDAYANI,"",ST_CETAK,,RIM,RIM
1139900446,KERTAS KOP F4 PRAMITA JEMUR ANDAYANI,"",ST_CETAK,,RIM,RIM
1139900447,TINTA FINEST BLACK 250 ML,"",ST_RTU,,BOTOL,BOTOL
1139900448,BROSUR PAKET DIET,"",ST_CETAK,,LEMBAR,LEMBAR
1139900450,SOUVENIR TISSUE BONEKA BESAR,"",ST_CETAK,,PCS,PCS
1139900451,CD R BLANK ( R PLUS ),"",ST_RTU,,PCS,PCS
1139900452,SOUVENIR BANTAL MOBIL MERAH,"",ST_CETAK,,PCS,PCS
1139900453,PAPER BAG PRAMITA,"",ST_CETAK,,PCS,PCS
1139900454,TISSUE NAPKIN PLENTY ,"",ST_RTU,,PCS,PCS
1139900455,PLASTIK KADO KACA,"",ST_CETAK,,LEMBAR,LEMBAR
1139900456,DVD R MINI 1.4 GB,"",ST_RTU,,PCS,PCS
1139900457,FORMULIR FTKP ( NCR ),"",ST_CETAK,,BUKU,BUKU
1139900458,MAP MEDICAL HAJI,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900459,BUKU PANDUAN MANASIK,"",ST_CETAK,,BUKU,BUKU
1139900460,SABUN CUCI PAKAIAN + SOFTNER ( ATTACK ),ST_UMUM,ST_RTU,Inventaris,POUCH,POUCH
1139900461,CD RW BLANK ,"",ST_RTU,,PCS,PCS
1139900462,HYPAFIX 10 X 5,"",ST_RTU,,ROLL,ROLL
1139900463,BROSUR CARDIET ARESST,SUPPLIES,ST_CETAK,Persediaan,LEMBAR,LEMBAR
1139900464,PEMUTIH BAYCLIN FRESH HIJAU,"",ST_RTU,,BOTOL,BOTOL
1139900465,KISPRAY BOTOL,ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1139900466,BROSUR PEMERIKSAAN TCD,"",ST_CETAK,,LEMBAR,LEMBAR
1139900467,RINSO MOLTO ULTRA 800 GR,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900468,CALCULATOR SEDANG,"",ST_RTU,,BUAH,BUAH
1139900469,ORDNER BANTEX 1466 ( MERAH ),"",ST_RTU,,PCS,PCS
1139900470,BROSUR HEPATITIS B,"",ST_CETAK,,LEMBAR,LEMBAR
1139900471,BROSUR KANKER SERVIX,"",ST_CETAK,,LEMBAR,LEMBAR
1139900472,MAP MEDICAL HASIL USG,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900473,BUKU MEMO PRAMITA KECIL,"",ST_CETAK,,BUKU,BUKU
1139900474,LABEL BARCODE 55 X 30 ( KECIL ),SUPPLIES,ST_CETAK,Persediaan,ROL,ROL
1139900475,RIBBON BARCODE 55 X 75  ( KECIL ),SUPPLIES,ST_CETAK,Persediaan,ROL,ROL
1139900476,KAPUR BARUS PUTIH  ,ST_UMUM,ST_RTU,Inventaris,PAK,PAK
1139900477,KAPUR SEMUT ( BAGUS ),ST_UMUM,ST_RTU,Inventaris,PAK,PAK
1139900478,KOP A4 PRAMITA BARU,"",ST_RTU,,RIM,RIM
1139900479,KERTAS HASIL A4 ( COPY ),FIXASSET,ST_RTU,Asset,BOX,BOX
1139900480,KERTAS NOTA PEMERIKSAAN,CETAKAN,ST_CETAK,Inventaris,BOX,BOX
1139900481,CD CASE PLASTIK BULAT,"",ST_RTU,,PCS,PCS
1139900482,SOUVENIR BONEKA SEDANG,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1139900483,SOUVENIR BONEKA BESAR,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1139900484,BALON LOVE 1 SET,"",ST_CETAK,,PCS,PCS
1139900485,SABUT KILAP,"",ST_RTU,,PCS,PCS
1139900487,BROSUR GIZI IBU HAMIL & MENYUSUI,"",ST_CETAK,,LEMBAR,LEMBAR
1139900488,SOUVENIR BONEKA TOPI MIRING,"",ST_CETAK,,PCS,PCS
1139900489,ISI CUTTER L-500 ( BESAR ),ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1139900490,KERTAS HASIL LAB CONCORD ( KAN )  - ADITYAWARMAN,CETAKAN,ST_CETAK,Inventaris,BOX,BOX
1139900491,BROSUR PMS SERI 1,"",ST_CETAK,,LEMBAR,LEMBAR
1139900492,BROSUR PMS SERI 2,"",ST_CETAK,,LEMBAR,LEMBAR
1139900493,BROSUR GLUKOSA VS 2JPP,"",ST_CETAK,,LEMBAR,LEMBAR
1139900494,BROSUR ANTI AGING,"",ST_CETAK,,LEMBAR,LEMBAR
1139900495,TEH SARIMURNI 20 X 2GR,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900496,SOUVENIR BANTAL SANDARAN KECIL,"",ST_RTU,,PCS,PCS
1139900497,BANTEX INDEX 6241 / 1-12,"",ST_RTU,,PAK,PAK
1139900498,POS IT - 653 ( KECIL ),ATK,ST_RTU,Inventaris,PCS,PCS
1139900499,SOUVENIR JAM DINDING,ST_ADMIN,ST_CETAK,Inventaris,PCS,PCS
1139900500,SOUVENIR MUG KERAMIK,"",ST_CETAK,,PCS,PCS
1139900501,SOUVENIR LASER POINTER PRAMITA - SILVER,"",ST_CETAK,,PCS,PCS
1139900502,BROSUR HBV TEST,"",ST_CETAK,,LEMBAR,LEMBAR
1139900503,FORMULIR PEMERIKSAAN KECIL,"",ST_CETAK,,BUKU,BUKU
1139900504,STIKER CD PRAMITA ,"",ST_CETAK,,LEMBAR,LEMBAR
1139900505,BROSUR MEDICAL CEK UP ( MCU ),"",ST_CETAK,,LEMBAR,LEMBAR
1139900506,STIKER + CD  PRAMITA,"",ST_CETAK,,PCS,PCS
1139900507,BROSUR PERSIAPAN PX ( BARU ),"",ST_CETAK,,LEMBAR,LEMBAR
1139900508,KERTAS CONCORD POLOS,"",ST_CETAK,,PAK,PAK
1139900509,BROSUR PROMO,"",ST_CETAK,,LEMBAR,LEMBAR
1139900510,AMPLOP PROMO,"",ST_CETAK,,LEMBAR,LEMBAR
1139900511,BUKU MANASIK HAJI / UMRAH,"",ST_CETAK,,BUKU,BUKU
1139900512,FORMULIR BUKTI BANK KELUAR ( H.SARNO ),CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900513,FORMULIR BUKTI BANK MASUK ( H.SARNO ),CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900514,AMPLOP EKSPEDISI KOP PRAMITA FOLIO ( F4 ),ST_ADMIN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900515,AMPLOP EKSPEDISI KOP PRAMITA (  EXTRA FOLIO ),ST_ADMIN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900516,GANTUNGAN ID CARD YOYO,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900517,TEMPAT ID CARD,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900518,LOGO GANTUNGAN ID CARD,"",ST_CETAK,,PCS,PCS
1139900519,BROSUR PROMO DISKON,"",ST_CETAK,,LEMBAR,LEMBAR
1130200576,COBAS C 501 BIL T GEN 3 - 1130200576,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139900833,KERTAS HASIL LAB CONCORD ( TANPA KAN ) -  CABANG,CETAKAN,ST_CETAK,Inventaris,BOX,BOX
1130200090,CALIB CRP SS TYPE - 307560,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1130200200,DILUENT (  Na Cl 9% ) - 4774230190  COBAS CIII,ST_KIMIA,ST_KIMIA,Inventaris,KIT,KIT
1139900524,SOUVENIR TISSUE BONEKA KECIL,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1139900525,PAYUNG SEMI GOLF 27 TP TLK CY 1164,ST_PELAYANAN,ST_UMUM,Inventaris,PCS,PCS
1139900526,KOP LEGAL PRAMITA NGAGEL,"",ST_CETAK,,RIM,RIM
1139900527,KOP KUARTO PRAMITA NGAGEL,"",ST_CETAK,,RIM,RIM
1139900528,AMPLOP HASIL KHUSUS ( POLOS ),CETAKAN,ST_CETAK,Inventaris,LBR,LBR
1139900529,BUKU SAKU ( BOOKLEET ),"",ST_CETAK,,BUKU,BUKU
1139900530,KARTU PRIORTY PLC,"",ST_CETAK,,PCS,PCS
1139900532,ALBUM EEG,"",ST_CETAK,,LEMBAR,LEMBAR
1139900533,BROSUR PX KULTUR - VITEX,"",ST_CETAK,,LEMBAR,LEMBAR
1139900534,STIKER INVENTARIS,"",ST_CETAK,,LEMBAR,LEMBAR
1139900535,FORMULIR BUKTI BANK MASUK ( TDK DIPAKAI ),CETAKAN,ST_CETAK,Inventaris,BUKU,BUKU
1139900536,TINTA L 1OO 1 SET,"",ST_RTU,,SET,SET
1139900537,KERTAS HVS A4 60 Gr,SUPPLIES,ST_CETAK,Persediaan,RIM,RIM
1139900538,KANTONG PLASTIK KUNING BIOHAZARD,SUPPLIES,ST_CETAK,Persediaan,LEMBAR,LEMBAR
1139900539,AMPLOP MEDICAL USG,"",ST_CETAK,,LEMBAR,LEMBAR
1139900540,KANTONG PLASTIK KUNING POLOS,SUPPLIES,ST_RTU,Persediaan,PAK,PAK
1139900541,TINTA EPSON L 800 LIGHT CYAN - T6735,"",ST_RTU,,BOTOL,BOTOL
1139900542,TINTA EPSON L 800 LIGHT MAGENTA - T6736,"",ST_RTU,,BOTOL,BOTOL
1139900543,TINTA EPSON L 800 MAGENTA - T6733,"",ST_RTU,,BOTOL,BOTOL
1139900544,TINTA EPSON L 800 YELLOW - T6734,"",ST_RTU,,BOTOL,BOTOL
1139900545,BROSUR LAIN LAIN,"",ST_CETAK,,LEMBAR,LEMBAR
1139900546,SOUVENIR GANTUNGAN KUNCI,"",ST_CETAK,,PCS,PCS
1139900547,DVD RW BLANK,"",ST_RTU,,PCS,PCS
1139900548,KARTU UCAPAN ULANG TAHUN ,SUPPLIES,ST_CETAK,Persediaan,SET,SET
1139900549,KOPI SACHET KEMASAN ISI 60,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900550,CREAMER / KRIMER,ST_UMUM,ST_RTU,Inventaris,PAK,PAK
1139900551,STYROFOAM SAMPLE BOX,"",ST_RTU,,PCS,PCS
1139900552,HARD CANDY MINTS,"",ST_RTU,,PCS,PCS
1139900553,HARD CANDY FRUITS,"",ST_RTU,,PCS,PCS
1139900554,CHEWY CANDY MINTS,"",ST_RTU,,PCS,PCS
1139900555,CHEWY CANDY FRUITS,"",ST_RTU,,PCS,PCS
1139900556,ALBUM UROFLOWMETRY,"",ST_CETAK,,LEMBAR,LEMBAR
1139900558,KALENDER DINDING PRAMITA LAB,"",ST_CETAK,,PCS,PCS
1139900559,SOUVENIR TOPI PRAMITA LAB,"",ST_CETAK,,PCS,PCS
1139900560,TISSUE BMT EE VALUE 8 IN 1,"",ST_RTU,,PCS,PCS
1139900561,KAIN SERAGAM UNGU ( 119 ),"",ST_RTU,,METER,METER
1139900562,KAIN SERAGAM BATIK PRAMITA - VALENTINO PEACH  ( KODE 0307-01-21 ),"",ST_RTU,,METER,METER
1139900563,KERTAS KOP A4 PRAMITA SEMARANG,"",ST_CETAK,,RIM,RIM
1139900564,KERTAS KOP F4 PRAMITA SEMARANG,"",ST_CETAK,,RIM,RIM
1139900565,TINTA BROTHER BLACK 100 ML,"",ST_RTU,,BOTOL,BOTOL
1139900566,TINTA BROTHER CYAN 100 ML,"",ST_RTU,,BOTOL,BOTOL
1139900567,TINTA BROTHER MAGENTA 100 ML,"",ST_RTU,,BOTOL,BOTOL
1139900568,TINTA BROTHER YELLOW 100 ML,"",ST_RTU,,BOTOL,BOTOL
1139900569,FORMULIR LEMBUR PEGAWAI  ( FOLIO ),"",ST_CETAK,,BUKU,BUKU
1139900570,BATERAI AA,"",ST_RTU,,PCS,PCS
1139900571,BATERAI ALKALINE AAA,ST_UMUM,ST_RTU,Inventaris,PCS,PCS
1139900572,BATERAI ALKALINE  AA,"",ST_RTU,,PCS,PCS
1139900574,CD CASE PLASTIK KOTAK,"",ST_RTU,,PCS,PCS
1139900575,CD CASE MIKA TEBAL,"",ST_RTU,,PCS,PCS
1139900576,KAIN SERAGAM PUTIH - SAMZONE,"",ST_RTU,,METER,METER
1139900577,RUBBER PIN 25 THN,"",ST_RTU,,PCS,PCS
1139900578,GULAKU SACHET STIK 150 X 8 Gr,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900579,BROSUR UROFLOWMETRY,"",ST_CETAK,,LEMBAR,LEMBAR
1139900580,KERTAS HVS A3 70 Gr,SUPPLIES,ST_CETAK,Persediaan,RIM,RIM
1139900581,KERTAS HVS A3  80 Gr,SUPPLIES,ST_CETAK,Persediaan,RIM,RIM
1139900582,DUS COKLAT MEDICAL CEK UP ( KECIL ),"",ST_CETAK,,PCS,PCS
1139900583,PEMUTIH PAKAIAN SO KLIN,ST_UMUM,ST_RTU,Inventaris,BOTOL,BOTOL
1139900584,TAS KAIN / SPUNBOND PRAMITA PUTIH ,"",ST_CETAK,,PCS,PCS
1139900585,SOUVENIR MUG TUMBLER,ST_PELAYANAN,ST_RTU,Inventaris,PCS,PCS
1139900586,LAMPU PLC 23 WATT,"",ST_RTU,,PCS,PCS
1139900587,BLACK RIBBON FOR P330i,"",ST_RTU,,ROL,ROL
1139900589,SOFTWARE 1,"",ST_RTU,,UNIT,UNIT
1139900590,SOFTWARE 2,"",ST_RTU,,UNIT,UNIT
1139900591,SOFTWARE 3,"",ST_RTU,,PCS,PCS
1139900592,PRINTER LASER HP P 1102,INVENTORY,ST_RTU,Inventaris,UNIT,UNIT
1139900593,SOUVENIR KOTAK KERTAS,"",ST_CETAK,,PCS,PCS
1139900594,SOUVENIR TAS KECIL,"",ST_CETAK,,PCS,PCS
1139900595,WEB CAM,"",ST_RTU,,UNIT,UNIT
1139900596,MOUSE,ST_ADMIN,ST_RTU,Inventaris,PCS,PCS
1139900597,KEYBOARD,"",ST_RTU,,UNIT,UNIT
1139900598,SCANNER BARCODE,ST_ADMIN,ST_RTU,Inventaris,UNIT,UNIT
1139900599,KABEL PRINTER,"",ST_RTU,,PCS,PCS
1139900600,UPS,"",ST_RTU,,UNIT,UNIT
1139900601,CPU SET ( LENGKAP ),"",ST_RTU,,UNIT,UNIT
1139900602,MONITOR LCD / LED,"",ST_RTU,,UNIT,UNIT
1139900603,PRINTER INKJET,"",ST_RTU,,UNIT,UNIT
1139900604,MEJA 1 BIRO,"",ST_RTU,,UNIT,UNIT
1139900605,MEJA 1/2 BIRO,"",ST_RTU,,UNIT,UNIT
1139900606,LACI KEYBOARD,"",ST_RTU,,UNIT,UNIT
1139900607,KEMEJA SABTU XS ( CO ),"",ST_RTU,,PCS,PCS
1139900608,KEMEJA SABTU S ( C0 ),"",ST_RTU,,PCS,PCS
1139900609,KEMEJA SABTU M ( CO ),"",ST_RTU,,PCS,PCS
1139900610,KEMEJA SABTU L ( CO ),"",ST_RTU,,PCS,PCS
1139900611,KEMEJA SABTU XL ( CO ),"",ST_RTU,,PCS,PCS
1139900612,KEMEJA SABTU XXL ( CO ),"",ST_RTU,,PCS,PCS
1139900613,PLASTIK KRESEK PUTIH SEDANG,SUPPLIES,ST_RTU,Persediaan,LEMBAR,LEMBAR
1139900614,CATRIDGE LASER HP P SERIES,"",ST_RTU,,UNIT,UNIT
1139900615,AC SPLIT 1 PK ( LENGKAP ),"",ST_RTU,,UNIT,UNIT
1139900616,"AC SPLIT 1,5 PK ( LENGKAP )","",ST_RTU,,UNIT,UNIT
1139900617,LAPTOP / NOTEBOOK,"",ST_RTU,,UNI1,UNI1
1139900618,CITRUN BUBUK,"",ST_RTU,,SACHET,SACHET
1139900619,FORMULIR FISIK CALON KARYAWAN,"",ST_CETAK,,RIM,RIM
1139900620,SPARE PART ALAT LAB ,"",ST_RTU,,UNIT,UNIT
1139900621,SPARE PART ALAT LAB 2,"",ST_RTU,,UNIT,UNIT
1139900622,SPARE PART ALAT LAB 3 ,"",ST_RTU,,UNIT,UNIT
1139900623,KARTU SURVEY PELANGGAN 1,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900624,KARTU SURVEY PELANGGAN 2,CETAKAN,ST_CETAK,Inventaris,LEMBAR,LEMBAR
1139900625,DUS FILE / DUS ARSIP,SUPPLIES,ST_UMUM,Persediaan,PCS,PCS
1139900626,LABEL BARCODE 100 X 50 ( BESAR ),SUPPLIES,ST_RTU,Persediaan,ROL,ROL
1139900627,RIBBON BARCODE 110 X 75 ( BESAR ),SUPPLIES,ST_RTU,Persediaan,ROL,ROL
1139900628,FORMULIR LAPORAN VERIFIKASI  PENDAFTARAN,"",ST_CETAK,,BUKU,BUKU
1139900629,KOPI SACHET  ,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900630,HANDSOAP  / SABUN CUCI TANGAN ( REFILL ),ST_UMUM,ST_RTU,Inventaris,POUCH,POUCH
1139900631,SABUN CUCI PAKAIAN ( BUBUK ),ST_UMUM,ST_RTU,Inventaris,PAK,PAK
1139900632,FORMULIR PEMERIKSAAN BAHAN BELUM,ST_ADMIN,ST_CETAK,Inventaris,PCS,PCS
1139900633,ORDNER BANTEX 1466 ( ORANGE ),"",ST_RTU,,PCS,PCS
1139900634,SOUVENIR BANTAL HATI,"",ST_CETAK,,PCS,PCS
1139900635,FORMULIR CATATAN PENERIMAAN KENDARAAN,ATK,ST_CETAK,Inventaris,BUKU,BUKU
1139900637,HANDUK BORDIR PRAMITA  ( BORDIR WARNA ),SUPPLIES,ST_CETAK,Persediaan,PCS,PCS
1139900638,KAUS PRAMITA MERAH  S,"",ST_CETAK,,PCS,PCS
1139900639,KAUS PRAMITA MERAH  M,"",ST_CETAK,,PCS,PCS
1139900640,KAUS PRAMITA MERAH  L,"",ST_CETAK,,PCS,PCS
1139900641,STIKER WARNA PRAMITA ( BESAR ),"",ST_CETAK,,LEMBAR,LEMBAR
1139900642,BROSUR PROMO HASIL VIA BB,"",ST_CETAK,,LEMBAR,LEMBAR
1139900643,OXIMETER - EDAN H10,"",ST_LK,,UNIT,UNIT
1139900644,TENSIMETER DIGITAL,"",ST_LK,,UNIT,UNIT
1139900645,DIAGNOSTIC SET RIESTER,"",ST_LK,,UNIT,UNIT
1139900646,THERMOMETER KULKAS BULAT,"",ST_LK,,UNIT,UNIT
1139900647,KLEM CARDIOKLIP ECG ( 1 SET ISI 4 PCS ),ST_RADIO,ST_EJPD,Persediaan,SET,SET
1139900648,TIMBANGAN BADAN SECA,"",ST_LK,,UNIT,UNIT
1139900649,PENGUKUR TINGGI BADAN,"",ST_LK,,PCS,PCS
1139900650,STEMPEL TRODAT 4913  ( PRAMITA LAB ),ST_ADMIN,ST_UMUM,Inventaris,PCS,PCS
1139900651,STEMPEL TRODAT 46019  ( VERIFIED ),ST_ADMIN,ST_UMUM,Inventaris,PCS,PCS
1139900652,"APRON SINGLE SIDE DEWASA - Pb 0,5 mm ",ST_RADIO,ST_CR,Persediaan,UNIT,UNIT
1139900653,BOLPEN STANDART,"",ST_RTU,,PCS,PCS
1139900654,ISI STAPLES ETONA NO 10,"",ST_RTU,,PAK,PAK
1139900655,CATRIDGE HP 85 A,"",ST_RTU,,UNIT,UNIT
1139900656,SABUT HIJAU ,"",ST_RTU,,PCS,PCS
1139900657,BOLPEN STANDART AE 7 - BIRU,"",ST_RTU,,PCS,PCS
1139900658,AMPLOP MCU TUTUP ATAS,SUPPLIES,ST_CETAK,Persediaan,LEMBAR,LEMBAR
1139900659,BOLPEN STANDART AE 7 - HITAM,"",ST_RTU,,PCS,PCS
1139900660,CATRIDGE CANNON 810 B,ATK,ST_RTU,Inventaris,PCS,PCS
1139900661,CATRIDGE CANNON 811 C,ATK,ST_RTU,Inventaris,PCS,PCS
1139900662,DISPENSER LAKBAN  2,ATK,ST_RTU,Inventaris,PCS,PCS
1139900663,PEMUTIH VANISH 500 ML,"",ST_RTU,,BOTOL,BOTOL
1139900664,STOPWATCH DIGITAL,"",ST_LK,,UNIT,UNIT
1139900665,DUS KUE  /   SNACK,SUPPLIES,ST_CETAK,Persediaan,PCS,PCS
1139900666,KEMEJA SABTU S ( CE ),"",ST_RTU,,PCS,PCS
1139900667,KEMEJA SABTU M ( CE ),"",ST_RTU,,PCS,PCS
1139900668,KEMEJA SABTU L ( CE ),"",ST_RTU,,PCS,PCS
1139900669,KEMEJA SABTU XL ( CE ),"",ST_RTU,,PCS,PCS
1139900670,KEMEJA SABTU XXL ( CE ),"",ST_RTU,,PCS,PCS
1139900671,LEM STICK BANTEX 21 GRAM,"",ST_RTU,,PCS,PCS
1139900673,BAYGON AEROSOL 600 ML,"",ST_RTU,,BOTOL,BOTOL
1139900674,TEH SOSRO BLACK `25,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900675,KOPI BUBUK 380 GR,KONSUMSI,ST_RTU,Inventaris,PAK,PAK
1139900676,AMPLOP USG TUTUP ATAS,"",ST_CETAK,,LEMBAR,LEMBAR
1139900677,KEMEJA PRIA KUNING LPD,"",ST_RTU,,PCS,PCS
1139900678,KEMEJA PRIA MERAH LPD,"",ST_RTU,,PCS,PCS
1139900679,KEMEJA PRIA MERAH LPJ 17,"",ST_RTU,,PCS,PCS
1139900680,KEMEJA PRIA KUNING LPJ 17,"",ST_RTU,,PCS,PCS
1139900681,KEMEJA PRIA KUNING LPJ,"",ST_RTU,,PCS,PCS
1139900682,KEMEJA PRIA MERAH LPJ,"",ST_RTU,,PCS,PCS
1139900683,KEMEJA PRIA KUNING LPJ 16,"",ST_RTU,,PCS,PCS
1139900684,KEMEJA PRIA MERAH  LPJ 16 1/2,"",ST_RTU,,PCS,PCS
1139900685,KEMEJA PRIA ORANGE LPD,"",ST_RTU,,PCS,PCS
1139900686,KEMEJA PRIA ORANGE LPJ,"",ST_RTU,,PCS,PCS
1139900687,KEMEJA PRIA UNGU LPD,"",ST_RTU,,PCS,PCS
1139900688,KEMEJA PRIA ORANGE LPJ,"",ST_RTU,,PCS,PCS
1139900689,KEMEJA PRIA UNGU LPJ,"",ST_RTU,,PCS,PCS
1139900690,BODY SCALE MPB 300K100P,"",I-OPS,,UNIT,UNIT
1139900691,AUTO CLAVE,"",I-OPS,,UNIT,UNIT
1139900692,FORMULIR PENERIMAAN KENDARAAN INVENTARIS,"",ST_CETAK,,BUKU,BUKU
1139900693,CR CASETTE/GP/14X17INCH/FOR POI,"",I-OPS,,UNIT,UNIT
1139900694,FLEXIBEL PHOSP 3025/GP2/14X17 INCH,"",I-OPS,,UNIT,UNIT
